지점번호,지점명,관측시각,기온(C),풍속(m/s),풍향(deg),일사량(MJ/m2),일조시간(hr),전운량(0-10)
185,고산,2022-06-09 14:00,23.6,4.4,290,3.14,1,5
185,고산,2022-06-09 15:00,23.9,5,320,2.6,1,6
185,고산,2022-06-09 16:00,22.9,4.3,290,2.23,1,6
185,고산,2022-06-09 17:00,23.4,3.6,140,1.72,1,6
185,고산,2022-06-09 18:00,22.7,2.2,160,1.18,1,1
185,고산,2022-06-09 19:00,21,1.7,110,0.46,1,0
185,고산,2022-06-09 20:00,19.9,1.1,70,0.04,0.2,4
185,고산,2022-06-09 21:00,19.4,2,110,,,6
185,고산,2022-06-09 22:00,18.8,2.6,110,,,7
185,고산,2022-06-09 23:00,18.4,3.2,110,,,7
185,고산,2022-06-10 0:00,18.2,3.7,110,,,6
185,고산,2022-06-10 1:00,18.8,4.2,140,,,7
185,고산,2022-06-10 2:00,18.6,3.7,110,,,8
185,고산,2022-06-10 3:00,18.2,3.3,110,,,7
185,고산,2022-06-10 4:00,18.8,3,90,,,5
185,고산,2022-06-10 5:00,18.1,2.9,90,,,5
185,고산,2022-06-10 6:00,18.8,1.8,90,0.01,0,7
185,고산,2022-06-10 7:00,20,2.2,140,0.26,0,8
185,고산,2022-06-10 8:00,22.4,3.9,110,0.75,0.2,8
185,고산,2022-06-10 9:00,24.1,4.3,140,1.19,0.7,9
185,고산,2022-06-10 10:00,23.7,5.5,110,1.2,0.2,10
185,고산,2022-06-10 11:00,23.6,5.4,110,1.12,0,10
185,고산,2022-06-10 12:00,23.5,6.3,110,0.94,0,10
185,고산,2022-06-10 13:00,23.3,6.4,110,0.83,0,10
185,고산,2022-06-10 14:00,23.5,7.4,140,0.99,0,10
185,고산,2022-06-10 15:00,24.1,6.6,140,1.42,0.1,9
185,고산,2022-06-10 16:00,23.5,5.7,110,0.82,0,10
185,고산,2022-06-10 17:00,23.3,5.4,110,0.43,0,10
185,고산,2022-06-10 18:00,23.3,5.5,110,0.28,0,10
185,고산,2022-06-10 19:00,22.7,5.9,110,0.07,0,10
185,고산,2022-06-10 20:00,22.4,3.8,110,0,0,10
185,고산,2022-06-10 21:00,21.9,3.4,110,,,9
185,고산,2022-06-10 22:00,21.2,4.2,140,,,6
185,고산,2022-06-10 23:00,21.2,3.6,140,,,10
185,고산,2022-06-11 0:00,18,5.7,140,,,10
185,고산,2022-06-11 1:00,18,5.9,110,,,10
185,고산,2022-06-11 2:00,18.8,6,140,,,10
185,고산,2022-06-11 3:00,19.1,3.9,110,,,10
185,고산,2022-06-11 4:00,19.1,3.9,110,,,10
185,고산,2022-06-11 5:00,17.6,3.8,90,,,10
185,고산,2022-06-11 6:00,18.3,3.3,20,0,0,10
185,고산,2022-06-11 7:00,17.8,2.6,140,0.03,0,10
185,고산,2022-06-11 8:00,19,3.6,290,0.16,0,10
185,고산,2022-06-11 9:00,19.8,2.7,360,0.81,0,10
185,고산,2022-06-11 10:00,21.3,5.6,360,1.65,0.4,8
185,고산,2022-06-11 11:00,21.8,7,360,2.72,0.9,7
185,고산,2022-06-11 12:00,21,8.4,360,3.23,1,4
185,고산,2022-06-11 13:00,21.4,6.3,360,3.03,1,6
185,고산,2022-06-11 14:00,21.8,8.2,360,3.11,1,4
185,고산,2022-06-11 15:00,23.3,6.5,50,2.71,1,4
185,고산,2022-06-11 16:00,23.2,5.1,50,1.74,0.8,8
185,고산,2022-06-11 17:00,22.7,5.5,20,1.78,1,3
185,고산,2022-06-11 18:00,22,6.3,20,1.12,1,2
185,고산,2022-06-11 19:00,21.7,3.7,50,0.46,1,1
185,고산,2022-06-11 20:00,20.3,5.2,20,0.04,0.2,1
185,고산,2022-06-11 21:00,19.8,3.4,50,,,1
185,고산,2022-06-11 22:00,20,3.8,50,,,1
185,고산,2022-06-11 23:00,19.9,3.3,340,,,0
185,고산,2022-06-12 0:00,19.7,2.8,360,,,0
185,고산,2022-06-12 1:00,19.4,2.5,360,,,0
185,고산,2022-06-12 2:00,19.5,4.7,50,,,0
185,고산,2022-06-12 3:00,18.5,2.2,90,,,4
185,고산,2022-06-12 4:00,18.4,1.4,180,,,4
185,고산,2022-06-12 5:00,18.5,1.2,50,,,6
185,고산,2022-06-12 6:00,19.2,3.4,290,0.04,0,6
185,고산,2022-06-12 7:00,19.8,4,250,0.37,0.9,5
185,고산,2022-06-12 8:00,20.7,2.2,250,0.85,1,6
185,고산,2022-06-12 9:00,21.6,1.6,340,1.38,1,8
185,고산,2022-06-12 10:00,21.4,5.9,250,1.62,0.6,8
185,고산,2022-06-12 11:00,23.3,2.4,290,2.01,0.8,8
185,고산,2022-06-12 12:00,23.6,2.4,270,2.11,0.9,8
185,고산,2022-06-12 13:00,25.2,6.7,290,2.03,0.6,8
185,고산,2022-06-12 14:00,24.2,2.1,110,2.25,0.9,8
185,고산,2022-06-12 15:00,24.3,4.6,110,1.69,0.4,10
185,고산,2022-06-12 16:00,22,3.1,340,1.19,0.1,10
185,고산,2022-06-12 17:00,20.6,3,270,0.77,0,10
185,고산,2022-06-12 18:00,20.6,3.5,320,0.5,0,10
185,고산,2022-06-12 19:00,20.1,3.1,360,0.13,0,10
185,고산,2022-06-12 20:00,20,2,320,0.01,0,9
185,고산,2022-06-12 21:00,19.6,1.5,270,,,9
185,고산,2022-06-12 22:00,20,2.2,320,,,10
185,고산,2022-06-12 23:00,20,1.5,90,,,10
185,고산,2022-06-13 0:00,19.7,2.8,110,,,9
185,고산,2022-06-13 1:00,19.6,3.1,110,,,10
185,고산,2022-06-13 2:00,19.1,3.2,90,,,10
185,고산,2022-06-13 3:00,19.8,2.3,20,,,10
185,고산,2022-06-13 4:00,19.2,2.3,110,,,10
185,고산,2022-06-13 5:00,19.9,3.1,360,,,10
185,고산,2022-06-13 6:00,19.1,1.1,70,0,0,10
185,고산,2022-06-13 7:00,19,0.3,0,0.01,0,10
185,고산,2022-06-13 8:00,19.1,2.6,90,0.05,0,10
185,고산,2022-06-13 9:00,19.5,4.1,110,0.15,0,10
185,고산,2022-06-13 10:00,19.8,5.7,110,0.39,0,10
185,고산,2022-06-13 11:00,20.5,5.7,110,0.71,0,10
185,고산,2022-06-13 12:00,20.9,5.2,110,0.73,0,10
185,고산,2022-06-13 13:00,22.1,6.7,110,1.25,0,10
185,고산,2022-06-13 14:00,21.7,5.7,110,1.01,0,10
185,고산,2022-06-13 15:00,21.1,7.3,110,0.74,0,10
185,고산,2022-06-13 16:00,21.5,6.2,90,0.68,0,10
185,고산,2022-06-13 17:00,21.2,6.3,160,0.61,0,10
185,고산,2022-06-13 18:00,20.8,2.5,20,0.29,0,7
185,고산,2022-06-13 19:00,20.3,5.7,140,0.12,0,10
185,고산,2022-06-13 20:00,19.8,4.7,320,0.01,0,10
185,고산,2022-06-13 21:00,19.4,4.5,290,,,10
185,고산,2022-06-13 22:00,19.8,0.8,360,,,10
185,고산,2022-06-13 23:00,19.4,4.8,290,,,7
185,고산,2022-06-14 0:00,19.5,2.2,20,,,10
185,고산,2022-06-14 1:00,19.3,2.8,50,,,9
185,고산,2022-06-14 2:00,19.4,2.6,70,,,10
185,고산,2022-06-14 3:00,19.6,2.6,50,,,10
185,고산,2022-06-14 4:00,19.3,3.3,50,,,10
185,고산,2022-06-14 5:00,19.6,1.6,50,,,10
185,고산,2022-06-14 6:00,19.3,3.6,50,0,0,10
185,고산,2022-06-14 7:00,19.7,3.2,90,0.17,0,10
185,고산,2022-06-14 8:00,20.2,4.6,360,0.53,0.3,10
185,고산,2022-06-14 9:00,20.9,1.8,230,0.76,0.1,10
185,고산,2022-06-14 10:00,21.6,2.4,230,1.2,0.1,10
185,고산,2022-06-14 11:00,21.2,2.1,340,0.96,0,10
185,고산,2022-06-14 12:00,21.8,3.2,340,1.63,0.3,9
185,고산,2022-06-14 13:00,22.9,1.8,230,2.14,0.7,10
185,고산,2022-06-14 14:00,22.6,2.4,250,1.96,0.3,10
185,고산,2022-06-14 15:00,23.6,3.1,270,2.21,0.9,8
185,고산,2022-06-14 16:00,22.6,2.2,290,1.99,0.6,9
185,고산,2022-06-14 17:00,21.9,1.2,250,0.87,0.1,10
185,고산,2022-06-14 18:00,21,2.9,180,0.52,0,10
185,고산,2022-06-14 19:00,20.4,4.2,200,0.24,0,6
185,고산,2022-06-14 20:00,20.4,2.9,230,0.03,0,7
185,고산,2022-06-14 21:00,20.4,2.3,250,,,5
185,고산,2022-06-14 22:00,20.1,2,140,,,6
185,고산,2022-06-14 23:00,19.9,2.6,140,,,7
185,고산,2022-06-15 0:00,19.9,3.1,140,,,5
185,고산,2022-06-15 1:00,19.7,3.6,140,,,7
185,고산,2022-06-15 2:00,19.4,4.2,140,,,3
185,고산,2022-06-15 3:00,19.2,3.7,160,,,4
185,고산,2022-06-15 4:00,19.6,3.9,160,,,3
185,고산,2022-06-15 5:00,19.5,4,160,,,3
185,고산,2022-06-15 6:00,19.8,3.9,140,0.01,0,5
185,고산,2022-06-15 7:00,20.3,4.8,160,0.17,0,6
185,고산,2022-06-15 8:00,20.6,5.2,160,0.44,0,3
185,고산,2022-06-15 9:00,21.5,5.9,160,0.93,0.3,5
185,고산,2022-06-15 10:00,22,6.5,160,1.69,0.6,7
185,고산,2022-06-15 11:00,22.2,5.5,160,1.45,0.1,8
185,고산,2022-06-15 12:00,22.3,5,160,1.31,0.1,7
185,고산,2022-06-15 13:00,23.5,3.6,180,2.16,0.6,7
185,고산,2022-06-15 14:00,22.7,4.7,200,2.15,0.4,7
185,고산,2022-06-15 15:00,22.4,6.2,250,1.85,0,6
185,고산,2022-06-15 16:00,22.1,4.6,200,1.53,0.2,6
185,고산,2022-06-15 17:00,22.5,3.3,200,1.34,0.1,6
185,고산,2022-06-15 18:00,21.9,2.7,200,0.99,0.9,3
185,고산,2022-06-15 19:00,21.5,2.5,160,0.42,1,0
185,고산,2022-06-15 20:00,21.1,3.5,160,0.04,0,5
185,고산,2022-06-15 21:00,21.1,4,160,,,6
185,고산,2022-06-15 22:00,20.5,3.9,160,,,4
185,고산,2022-06-15 23:00,20.1,4.2,160,,,6
185,고산,2022-06-16 0:00,20.2,4.2,160,,,6
185,고산,2022-06-16 1:00,19.6,3.7,160,,,6
185,고산,2022-06-16 2:00,19.3,3.8,160,,,7
185,고산,2022-06-16 3:00,19.1,4.3,160,,,7
185,고산,2022-06-16 4:00,19,4,160,,,7
185,고산,2022-06-16 5:00,18.9,4.3,160,,,7
185,고산,2022-06-16 6:00,19.2,3.1,160,0.01,0,6
185,고산,2022-06-16 7:00,19.6,3.1,250,0.11,0,1
185,고산,2022-06-16 8:00,19.8,3.2,250,0.27,0,4
185,고산,2022-06-16 9:00,20.6,2.3,250,0.58,0,9
185,고산,2022-06-16 10:00,21.4,3.4,270,0.85,0,8
185,고산,2022-06-16 11:00,23.3,3,290,1.87,0.1,8
185,고산,2022-06-16 12:00,23.6,3.4,320,2.52,0.6,8
185,고산,2022-06-16 13:00,21.4,2.7,200,1.84,0.3,9
185,고산,2022-06-16 14:00,22.7,2.8,200,2.54,0.6,7
185,고산,2022-06-16 15:00,22.7,2.7,230,2.56,1,6
185,고산,2022-06-16 16:00,22.3,3.1,180,1.69,0.4,7
185,고산,2022-06-16 17:00,21.4,5.4,160,0.76,0,8
185,고산,2022-06-16 18:00,21.5,5,160,0.34,0,9
185,고산,2022-06-16 19:00,21.4,5.8,140,0.23,0.1,8
185,고산,2022-06-16 20:00,21.1,7.3,140,0.03,0,8
185,고산,2022-06-16 21:00,20.9,7.1,160,,,9
185,고산,2022-06-16 22:00,21,5.4,140,,,10
185,고산,2022-06-16 23:00,20.8,5.7,140,,,8
185,고산,2022-06-17 0:00,20.7,5.7,140,,,8
185,고산,2022-06-17 1:00,20.7,6.1,140,,,4
185,고산,2022-06-17 2:00,21,7.3,140,,,9
185,고산,2022-06-17 3:00,20.9,7.3,140,,,3
185,고산,2022-06-17 4:00,20.7,6.5,140,,,3
185,고산,2022-06-17 5:00,20.2,5.1,160,,,2
185,고산,2022-06-17 6:00,20,4.9,160,0,0,2
185,고산,2022-06-17 7:00,20.2,5.1,160,0.1,0,0
185,고산,2022-06-17 8:00,21.1,3.3,140,0.39,0,2
185,고산,2022-06-17 9:00,21.6,3.5,140,0.5,0,1
185,고산,2022-06-17 10:00,23.2,2.5,140,0.66,0,1
185,고산,2022-06-17 11:00,23.8,3.5,160,1.3,0,7
185,고산,2022-06-17 12:00,24.2,1.6,180,1.39,0,8
185,고산,2022-06-17 13:00,23.4,4.7,160,1.52,0,6
185,고산,2022-06-17 14:00,23.6,6.5,160,2.2,0.3,4
185,고산,2022-06-17 15:00,24.7,7.7,140,2.22,0.6,6
185,고산,2022-06-17 16:00,24.5,5.9,140,1.54,0.2,8
185,고산,2022-06-17 17:00,24.6,5.6,140,0.97,0.1,8
185,고산,2022-06-17 18:00,24.5,5.8,140,0.75,0.2,3
185,고산,2022-06-17 19:00,22.4,8,140,0.39,0.4,4
185,고산,2022-06-17 20:00,21.5,5.9,140,0,0,7
185,고산,2022-06-17 21:00,21.6,6.2,160,,,7
185,고산,2022-06-17 22:00,21.5,4.3,160,,,5
185,고산,2022-06-17 23:00,21.5,3.3,160,,,7
185,고산,2022-06-18 0:00,21.3,3.3,160,,,5
185,고산,2022-06-18 1:00,21.2,4,200,,,6
185,고산,2022-06-18 2:00,21,5.1,250,,,1
185,고산,2022-06-18 3:00,21,1.3,250,,,4
185,고산,2022-06-18 4:00,21.1,1.9,110,,,4
185,고산,2022-06-18 5:00,21.1,2.3,140,,,4
185,고산,2022-06-18 6:00,21.1,2.6,140,0.02,0,1
185,고산,2022-06-18 7:00,22,2.9,140,0.3,0.3,3
185,고산,2022-06-18 8:00,22.7,3,160,0.89,1,1
185,고산,2022-06-18 9:00,23.8,4.3,160,1.75,1,3
185,고산,2022-06-18 10:00,24.4,4.7,160,1.98,0.9,6
185,고산,2022-06-18 11:00,24.2,6.2,160,2.83,1,0
185,고산,2022-06-18 12:00,24.1,7.3,160,3.18,1,0
185,고산,2022-06-18 13:00,24.6,6.4,160,3.28,1,0
185,고산,2022-06-18 14:00,25.3,7.1,160,3.22,1,0
185,고산,2022-06-18 15:00,25.2,6.1,160,2.94,1,0
185,고산,2022-06-18 16:00,23.9,6.7,160,2.29,0.9,1
185,고산,2022-06-18 17:00,24.1,6.1,160,1.83,0.9,1
185,고산,2022-06-18 18:00,23.4,6.2,140,1.2,1,2
185,고산,2022-06-18 19:00,22.9,5.9,140,0.52,1,1
185,고산,2022-06-18 20:00,22.4,7,140,0.05,0.3,1
185,고산,2022-06-18 21:00,22.1,5.3,140,,,1
185,고산,2022-06-18 22:00,22.4,6.1,160,,,7
185,고산,2022-06-18 23:00,21.9,4.9,140,,,0
185,고산,2022-06-19 0:00,21.9,3.5,140,,,3
185,고산,2022-06-19 1:00,22,3.2,110,,,7
185,고산,2022-06-19 2:00,22.2,3.7,140,,,3
185,고산,2022-06-19 3:00,22.3,3.8,110,,,7
185,고산,2022-06-19 4:00,21.8,5.1,140,,,4
185,고산,2022-06-19 5:00,21.5,3.7,140,,,7
185,고산,2022-06-19 6:00,21.9,3.7,140,0,0,7
185,고산,2022-06-19 7:00,22,4.6,140,0.06,0,6
185,고산,2022-06-19 8:00,22.8,3.4,110,0.23,0,8
185,고산,2022-06-19 9:00,24.2,4.2,110,0.6,0,6
185,고산,2022-06-19 10:00,25.6,6.1,140,1.38,0,7
185,고산,2022-06-19 11:00,27,5.6,110,2.71,1,6
185,고산,2022-06-19 12:00,25.7,6,140,2.27,0.9,4
185,고산,2022-06-19 13:00,26,6.5,160,2.55,1,6
185,고산,2022-06-19 14:00,28.2,4.6,110,3.15,1,6
185,고산,2022-06-19 15:00,24.2,2.7,320,2.2,0.7,7
185,고산,2022-06-19 16:00,23.9,4.2,340,0.89,0.3,7
185,고산,2022-06-19 17:00,24.2,2.4,290,1.08,0.6,6
185,고산,2022-06-19 18:00,23.3,2.4,340,0.73,0.5,6
185,고산,2022-06-19 19:00,23.2,0.8,230,0.34,0.2,7
185,고산,2022-06-19 20:00,23.3,1.2,160,0.04,0,7
185,고산,2022-06-19 21:00,23.6,2,140,,,6
185,고산,2022-06-19 22:00,23.3,1.3,90,,,7
185,고산,2022-06-19 23:00,22.8,1.7,90,,,5
185,고산,2022-06-20 0:00,21.9,0.3,0,,,6
185,고산,2022-06-20 1:00,21.7,1.1,140,,,6
185,고산,2022-06-20 2:00,22,1.4,70,,,7
185,고산,2022-06-20 3:00,21.4,1.9,20,,,7
185,고산,2022-06-20 4:00,21.9,2.9,50,,,6
185,고산,2022-06-20 5:00,21,2.2,360,,,5
185,고산,2022-06-20 6:00,21.5,1.6,90,0.02,0,7
185,고산,2022-06-20 7:00,22.6,1.3,20,0.27,0.1,8
185,고산,2022-06-20 8:00,23.3,0.7,50,0.57,0.1,9
185,고산,2022-06-20 9:00,22.8,1.8,340,0.71,0,9
185,고산,2022-06-20 10:00,23.9,1.3,340,0.96,0,10
185,고산,2022-06-20 11:00,22.4,0.5,320,0.86,0,10
185,고산,2022-06-20 12:00,22.7,1.3,230,0.82,0,10
185,고산,2022-06-20 13:00,21.5,2.9,360,0.73,0,10
185,고산,2022-06-20 14:00,23.1,2,340,0.88,0,10
185,고산,2022-06-20 15:00,24.6,4.3,140,0.99,0.1,10
185,고산,2022-06-20 16:00,24.6,4.9,140,1.29,0.3,
185,고산,2022-06-20 17:00,23.7,4.8,140,0.77,0,10
185,고산,2022-06-20 18:00,23.8,4.5,110,0.58,0.1,9
185,고산,2022-06-20 19:00,23.6,4.1,140,0.65,0.9,10
185,고산,2022-06-20 20:00,22.9,4,110,0.08,0,7
185,고산,2022-06-20 21:00,22,1.5,20,,,8
185,고산,2022-06-20 22:00,21.6,2,110,,,7
185,고산,2022-06-20 23:00,21.4,2,20,,,3
185,고산,2022-06-21 0:00,21,2.4,160,,,3
185,고산,2022-06-21 1:00,21.5,1,320,,,4
185,고산,2022-06-21 2:00,21.8,2.4,20,,,2
185,고산,2022-06-21 3:00,21,2.1,360,,,4
185,고산,2022-06-21 4:00,21.5,2.1,50,,,3
185,고산,2022-06-21 5:00,21,3,20,,,3
185,고산,2022-06-21 6:00,21.7,3.8,70,0.03,0.2,4
185,고산,2022-06-21 7:00,21.6,8.9,20,0.21,0.1,4
185,고산,2022-06-21 8:00,23.7,3.7,20,0.83,0.6,2
185,고산,2022-06-21 9:00,23.2,7,360,1.79,1,4
185,고산,2022-06-21 10:00,23.3,6.3,20,2.39,1,1
185,고산,2022-06-21 11:00,22.9,8.6,360,2.88,1,3
185,고산,2022-06-21 12:00,22.3,8.5,360,3.1,1,5
185,고산,2022-06-21 13:00,21.8,7.1,360,2.71,0.8,4
185,고산,2022-06-21 14:00,22.8,5,340,3.06,1,2
185,고산,2022-06-21 15:00,23.4,3.6,340,2.93,1,1
185,고산,2022-06-21 16:00,22.5,6.7,340,1.44,0.3,1
185,고산,2022-06-21 17:00,22.8,4.5,340,1.28,0.6,1
185,고산,2022-06-21 18:00,22.1,5.1,360,1.19,1,0
185,고산,2022-06-21 19:00,21.4,4.5,320,0.47,0.7,0
185,고산,2022-06-21 20:00,19.9,1.5,340,0.02,0,1
185,고산,2022-06-21 21:00,20.2,2.9,320,,,1
185,고산,2022-06-21 22:00,20.6,4.5,340,,,8
185,고산,2022-06-21 23:00,20.5,3.8,340,,,8
185,고산,2022-06-22 0:00,20.2,4.2,340,,,8
185,고산,2022-06-22 1:00,20.3,4.2,360,,,9
185,고산,2022-06-22 2:00,20.2,4.7,20,,,9
185,고산,2022-06-22 3:00,20.3,4.2,70,,,8
185,고산,2022-06-22 4:00,20.1,1.1,360,,,8
185,고산,2022-06-22 5:00,20,1.3,230,,,8
185,고산,2022-06-22 6:00,20.7,4.1,140,0.01,0,8
185,고산,2022-06-22 7:00,20.3,4.5,160,0.1,0,1
185,고산,2022-06-22 8:00,20.8,4.3,140,0.24,0,0
185,고산,2022-06-22 9:00,21.8,4.7,140,0.48,0,0
185,고산,2022-06-22 10:00,23,5.5,140,0.73,0,0
185,고산,2022-06-22 11:00,25.3,4.3,140,2.01,0.7,1
185,고산,2022-06-22 12:00,26.4,5.3,160,3.23,1,0
185,고산,2022-06-22 13:00,26.9,6.5,160,3.4,1,0
185,고산,2022-06-22 14:00,26.6,5.5,140,3.26,1,
185,고산,2022-06-22 15:00,27.8,4.6,140,2.61,1,0
185,고산,2022-06-22 16:00,26.2,5.2,140,1.8,0.5,0
185,고산,2022-06-22 17:00,26,5.8,140,1.19,0.2,0
185,고산,2022-06-22 18:00,25.7,4,140,0.65,0,2
185,고산,2022-06-22 19:00,24.2,5.8,140,0.22,0.1,3
185,고산,2022-06-22 20:00,23.8,5.6,140,0.01,0,5
185,고산,2022-06-22 21:00,23.5,6.2,140,,,4
185,고산,2022-06-22 22:00,23.6,6.5,140,,,2
185,고산,2022-06-22 23:00,23.6,5.9,140,,,0
185,고산,2022-06-23 0:00,23.6,5.9,140,,,1
185,고산,2022-06-23 1:00,23.6,5.9,140,,,3
185,고산,2022-06-23 2:00,23.5,6.4,140,,,3
185,고산,2022-06-23 3:00,23.3,7.3,140,,,1
185,고산,2022-06-23 4:00,23.3,5.6,160,,,5
185,고산,2022-06-23 5:00,23.4,5.4,160,,,7
185,고산,2022-06-23 6:00,23.3,6.8,140,0,0,6
185,고산,2022-06-23 7:00,23.2,6.4,160,0.09,0,7
185,고산,2022-06-23 8:00,23.2,6.2,160,0.26,0,6
185,고산,2022-06-23 9:00,23.3,6.6,160,0.41,0,7
185,고산,2022-06-23 10:00,23.5,8.3,180,0.79,0,8
185,고산,2022-06-23 11:00,23.6,8.3,180,1.13,0.1,9
185,고산,2022-06-23 12:00,23.9,8.6,180,1.37,0,8
185,고산,2022-06-23 13:00,25.4,8.6,180,2.35,0.5,6
185,고산,2022-06-23 14:00,25.2,10.1,180,2.43,0.6,8
185,고산,2022-06-23 15:00,25,8.4,180,2.21,1,8
185,고산,2022-06-23 16:00,25.3,8.3,180,2.03,1,8
185,고산,2022-06-23 17:00,24.3,8.3,180,1.35,0.6,9
185,고산,2022-06-23 18:00,24,8.3,180,0.27,0,10
185,고산,2022-06-23 19:00,23.9,7.1,160,0.24,0,9
185,고산,2022-06-23 20:00,23.6,6.5,160,0.01,0,10
185,고산,2022-06-23 21:00,23.6,8.4,160,,,10
185,고산,2022-06-23 22:00,23.5,8.1,160,,,10
185,고산,2022-06-23 23:00,23.6,8.1,160,,,8
185,고산,2022-06-24 0:00,23.6,10.4,180,,,8
185,고산,2022-06-24 1:00,23.9,14.1,230,,,10
185,고산,2022-06-24 2:00,22.8,13.8,270,,,10
185,고산,2022-06-24 3:00,23.1,9.5,250,,,10
185,고산,2022-06-24 4:00,23.1,6.3,200,,,10
185,고산,2022-06-24 5:00,23.2,6,180,,,10
185,고산,2022-06-24 6:00,23.2,8.2,200,0,0,10
185,고산,2022-06-24 7:00,23.2,10.5,230,0,0,10
185,고산,2022-06-24 8:00,23,8.3,230,0,0,10
185,고산,2022-06-24 9:00,23.1,9.4,200,0,0,10
185,고산,2022-06-24 10:00,23,9.4,250,0.03,0,10
185,고산,2022-06-24 11:00,22.7,5.9,230,0.1,0,10
185,고산,2022-06-24 12:00,22.5,7.2,230,0.27,0,10
185,고산,2022-06-24 13:00,22.8,7.2,250,0.6,0,10
185,고산,2022-06-24 14:00,24.2,6,250,2.66,0.8,9
185,고산,2022-06-24 15:00,23.8,7,230,2,0.7,7
185,고산,2022-06-24 16:00,23.9,7.2,200,0.8,0.1,7
185,고산,2022-06-24 17:00,23.6,6.6,200,0.7,0,3
185,고산,2022-06-24 18:00,23.8,5,200,0.41,0,7
185,고산,2022-06-24 19:00,23.4,4.4,180,0.18,0,6
185,고산,2022-06-24 20:00,23.7,6,230,0,0,7
185,고산,2022-06-24 21:00,23.5,6.2,200,,,7
185,고산,2022-06-24 22:00,23.3,5.9,200,,,8
185,고산,2022-06-24 23:00,23.3,4.6,200,,,6
185,고산,2022-06-25 0:00,23.4,5,200,,,7
185,고산,2022-06-25 1:00,23,4.9,180,,,5
185,고산,2022-06-25 2:00,22.9,5.1,160,,,4
185,고산,2022-06-25 3:00,23,3.9,140,,,7
185,고산,2022-06-25 4:00,23.1,7,160,,,8
185,고산,2022-06-25 5:00,22.6,4.3,140,,,9
185,고산,2022-06-25 6:00,22.8,5.4,140,0,0,10
185,고산,2022-06-25 7:00,23.3,4.2,140,0.08,0,7
185,고산,2022-06-25 8:00,24.2,5.7,140,0.63,0.8,7
185,고산,2022-06-25 9:00,25,7.3,140,1.25,1,7
185,고산,2022-06-25 10:00,23.8,8.1,160,1.6,0.6,7
185,고산,2022-06-25 11:00,24.9,6.4,160,2.11,0.6,7
185,고산,2022-06-25 12:00,25.3,6.6,160,2.62,1,8
185,고산,2022-06-25 13:00,25.6,6.7,160,2.46,1,8
185,고산,2022-06-25 14:00,25.6,5.7,160,2.21,0.7,8
185,고산,2022-06-25 15:00,25.3,7.4,140,2.08,1,7
185,고산,2022-06-25 16:00,25.4,7.3,160,2.7,1,5
185,고산,2022-06-25 17:00,24.9,8.4,140,1.88,1,4
185,고산,2022-06-25 18:00,24.5,6.5,140,0.58,0,0
185,고산,2022-06-25 19:00,24.4,7.3,140,0.21,0,0
185,고산,2022-06-25 20:00,24,6.9,140,0,0,8
185,고산,2022-06-25 21:00,23.5,8,140,,,7
185,고산,2022-06-25 22:00,23.2,8.1,160,,,8
185,고산,2022-06-25 23:00,23.3,7.2,140,,,7
185,고산,2022-06-26 0:00,23.4,6.5,140,,,7
185,고산,2022-06-26 1:00,23.4,7.3,140,,,7
185,고산,2022-06-26 2:00,23.6,7.5,140,,,5
185,고산,2022-06-26 3:00,23.9,8,140,,,4
185,고산,2022-06-26 4:00,23.9,7.6,160,,,3
185,고산,2022-06-26 5:00,23.8,8.4,160,,,5
185,고산,2022-06-26 6:00,23.8,8.1,140,0,0,4
185,고산,2022-06-26 7:00,24,7.6,140,0.01,0,4
185,고산,2022-06-26 8:00,24,8.5,160,0.13,0,5
185,고산,2022-06-26 9:00,24.2,7.6,140,0.33,0,5
185,고산,2022-06-26 10:00,24.3,7.1,160,0.52,0,7
185,고산,2022-06-26 11:00,24.8,7.5,160,0.75,0,7
185,고산,2022-06-26 12:00,25,8.3,160,1.06,0,7
185,고산,2022-06-26 13:00,25.2,7.8,140,1.06,0,7
185,고산,2022-06-26 14:00,25.5,8,140,1.51,0,7
185,고산,2022-06-26 15:00,25.5,8.5,140,1.59,0.1,6
185,고산,2022-06-26 16:00,25.9,9.1,160,1.32,0.1,8
185,고산,2022-06-26 17:00,25.8,9,140,1.57,0.9,3
185,고산,2022-06-26 18:00,25.4,8.7,140,1.03,1,2
185,고산,2022-06-26 19:00,24.7,8.7,140,0.3,0.3,4
185,고산,2022-06-26 20:00,24.5,8.9,140,0,0,3
185,고산,2022-06-26 21:00,24.3,9,140,,,5
185,고산,2022-06-26 22:00,24.4,8.3,140,,,7
185,고산,2022-06-26 23:00,24.4,8.9,140,,,8
185,고산,2022-06-27 0:00,24.4,9.2,140,,,9
185,고산,2022-06-27 1:00,24.2,9.2,160,,,9
185,고산,2022-06-27 2:00,24.1,9.6,160,,,8
185,고산,2022-06-27 3:00,24.2,8.9,140,,,7
185,고산,2022-06-27 4:00,24,8.7,140,,,10
185,고산,2022-06-27 5:00,24.5,8,140,,,8
185,고산,2022-06-27 6:00,24.5,8.2,140,0,0,8
185,고산,2022-06-27 7:00,24.7,8.5,140,0,0,9
185,고산,2022-06-27 8:00,24.8,9,160,0.08,0,7
185,고산,2022-06-27 9:00,24.7,8.9,140,0.22,0,8
185,고산,2022-06-27 10:00,24.5,9.3,160,0.47,0,8
185,고산,2022-06-27 11:00,24.6,10,140,0.61,0,8
